"","_id","type","iterationName","prolificID","studyID","sessionID","experiment_id","credit_token","gameID","recruitmentPlatform","wID","hitID","aID","trialNum","numTrials","stim_url","toy_type","toy_id","raw_ref_url","num_rois","sketchID","condition","orig_gameID","orig_trialNum","orig_version","batch_id_across_machines","svg","strokeIndex","eventType","timeSketchPresented","catch","timeGreenStrokePresented","arcLength","roi_labelNum","roi_labelName","roi_symLabelID","timeStrokeSubmitted","timeResponseLatency","causal","functional","symbol","combo_id.x","combo_id.y","combo_id","strokeType","count"
"11","60da3f1dbc7de81f99babc8a","jspsych-stroke-annotations","pilot13","60da27cfbe79e67a3a992871","60da3328ba076ea608f05b4d","60da338ba718b5a486e40178",1957,"94edbf1cbf524148b93e396bc6194eae","6020-6eafce41-3d5f-47cb-9bbe-da6154016942","prolific",NA,NA,NA,0,11,"https://causaldraw.s3.amazonaws.com/levers_1_ABBA_30.mp4","levers","levers_1","stim/levers_1.png",8,"levers_1.0587-0a7bf55b-0d5c-4936-ae31-e30191e2be59","depictive","0587-0a7bf55b-0d5c-4936-ae31-e30191e2be59",4,29,"levers_1_batch_1","M100,285c0,29.14263 4.72757,58.73407 6,88c0.31963,7.35148 -0.61686,31 10,31",10,"labels",1624919149385,FALSE,1624919191217,60.5924353672131,7,"background","nonsymbol",1624919193721,2504,FALSE,FALSE,FALSE,1,1,1,"background",1
"12","60da3f20bc7de81f99babc8b","jspsych-stroke-annotations","pilot13","60da27cfbe79e67a3a992871","60da3328ba076ea608f05b4d","60da338ba718b5a486e40178",1957,"94edbf1cbf524148b93e396bc6194eae","6020-6eafce41-3d5f-47cb-9bbe-da6154016942","prolific",NA,NA,NA,0,11,"https://causaldraw.s3.amazonaws.com/levers_1_ABBA_30.mp4","levers","levers_1","stim/levers_1.png",8,"levers_1.0587-0a7bf55b-0d5c-4936-ae31-e30191e2be59","depictive","0587-0a7bf55b-0d5c-4936-ae31-e30191e2be59",4,29,"levers_1_batch_1","M100,285c0,29.14263 4.72757,58.73407 6,88c0.31963,7.35148 -0.61686,31 10,31",11,"labels",1624919149385,FALSE,1624919193722,178.436982455711,5,"beam","nonsymbol",1624919196870,3148,TRUE,FALSE,FALSE,1,1,2,"background",1
"13","60da3f20bc7de81f99babc8c","jspsych-stroke-annotations","pilot13","60da27cfbe79e67a3a992871","60da3328ba076ea608f05b4d","60da338ba718b5a486e40178",1957,"94edbf1cbf524148b93e396bc6194eae","6020-6eafce41-3d5f-47cb-9bbe-da6154016942","prolific",NA,NA,NA,0,11,"https://causaldraw.s3.amazonaws.com/levers_1_ABBA_30.mp4","levers","levers_1","stim/levers_1.png",8,"levers_1.0587-0a7bf55b-0d5c-4936-ae31-e30191e2be59","depictive","0587-0a7bf55b-0d5c-4936-ae31-e30191e2be59",4,29,"levers_1_batch_1","M100,285c0,29.14263 4.72757,58.73407 6,88c0.31963,7.35148 -0.61686,31 10,31",12,"labels",1624919149385,FALSE,1624919196871,224.681928238058,5,"beam","nonsymbol",1624919197345,474,TRUE,FALSE,FALSE,1,1,2,"background",1
"14","60da3f2bbc7de81f99babc8e","jspsych-stroke-annotations","pilot13","60da27cfbe79e67a3a992871","60da3328ba076ea608f05b4d","60da338ba718b5a486e40178",1957,"94edbf1cbf524148b93e396bc6194eae","6020-6eafce41-3d5f-47cb-9bbe-da6154016942","prolific",NA,NA,NA,0,11,"https://causaldraw.s3.amazonaws.com/levers_1_ABBA_30.mp4","levers","levers_1","stim/levers_1.png",8,"levers_1.0587-0a7bf55b-0d5c-4936-ae31-e30191e2be59","depictive","0587-0a7bf55b-0d5c-4936-ae31-e30191e2be59",4,29,"levers_1_batch_1","M100,285c0,29.14263 4.72757,58.73407 6,88c0.31963,7.35148 -0.61686,31 10,31",14,"labels",1624919149385,FALSE,1624919205266,507.110240515798,6,"weight","nonsymbol",1624919207512,2246,TRUE,FALSE,FALSE,1,1,2,"background",1
"15","60da3f2dbc7de81f99babc8f","jspsych-stroke-annotations","pilot13","60da27cfbe79e67a3a992871","60da3328ba076ea608f05b4d","60da338ba718b5a486e40178",1957,"94edbf1cbf524148b93e396bc6194eae","6020-6eafce41-3d5f-47cb-9bbe-da6154016942","prolific",NA,NA,NA,0,11,"https://causaldraw.s3.amazonaws.com/levers_1_ABBA_30.mp4","levers","levers_1","stim/levers_1.png",8,"levers_1.0587-0a7bf55b-0d5c-4936-ae31-e30191e2be59","depictive","0587-0a7bf55b-0d5c-4936-ae31-e30191e2be59",4,29,"levers_1_batch_1","M100,285c0,29.14263 4.72757,58.73407 6,88c0.31963,7.35148 -0.61686,31 10,31",15,"labels",1624919149385,FALSE,1624919207513,432.452428647121,4,"weight","nonsymbol",1624919210404,2891,TRUE,FALSE,FALSE,1,1,2,"background",1
"16","60da3f2ebc7de81f99babc90","jspsych-stroke-annotations","pilot13","60da27cfbe79e67a3a992871","60da3328ba076ea608f05b4d","60da338ba718b5a486e40178",1957,"94edbf1cbf524148b93e396bc6194eae","6020-6eafce41-3d5f-47cb-9bbe-da6154016942","prolific",NA,NA,NA,0,11,"https://causaldraw.s3.amazonaws.com/levers_1_ABBA_30.mp4","levers","levers_1","stim/levers_1.png",8,"levers_1.0587-0a7bf55b-0d5c-4936-ae31-e30191e2be59","depictive","0587-0a7bf55b-0d5c-4936-ae31-e30191e2be59",4,29,"levers_1_batch_1","M100,285c0,29.14263 4.72757,58.73407 6,88c0.31963,7.35148 -0.61686,31 10,31",16,"labels",1624919149385,FALSE,1624919210407,639.962122460315,4,"weight","nonsymbol",1624919211374,967,TRUE,FALSE,FALSE,1,1,2,"background",1
"17","60da3f36bc7de81f99babc91","jspsych-stroke-annotations","pilot13","60da27cfbe79e67a3a992871","60da3328ba076ea608f05b4d","60da338ba718b5a486e40178",1957,"94edbf1cbf524148b93e396bc6194eae","6020-6eafce41-3d5f-47cb-9bbe-da6154016942","prolific",NA,NA,NA,0,11,"https://causaldraw.s3.amazonaws.com/levers_1_ABBA_30.mp4","levers","levers_1","stim/levers_1.png",8,"levers_1.0587-0a7bf55b-0d5c-4936-ae31-e30191e2be59","depictive","0587-0a7bf55b-0d5c-4936-ae31-e30191e2be59",4,29,"levers_1_batch_1","M100,285c0,29.14263 4.72757,58.73407 6,88c0.31963,7.35148 -0.61686,31 10,31",17,"labels",1624919149385,FALSE,1624919211375,85.390752609362,2,"beam","nonsymbol",1624919218541,7166,FALSE,TRUE,FALSE,1,1,3,"functional",1
"18","60da3f37bc7de81f99babc92","jspsych-stroke-annotations","pilot13","60da27cfbe79e67a3a992871","60da3328ba076ea608f05b4d","60da338ba718b5a486e40178",1957,"94edbf1cbf524148b93e396bc6194eae","6020-6eafce41-3d5f-47cb-9bbe-da6154016942","prolific",NA,NA,NA,0,11,"https://causaldraw.s3.amazonaws.com/levers_1_ABBA_30.mp4","levers","levers_1","stim/levers_1.png",8,"levers_1.0587-0a7bf55b-0d5c-4936-ae31-e30191e2be59","depictive","0587-0a7bf55b-0d5c-4936-ae31-e30191e2be59",4,29,"levers_1_batch_1","M100,285c0,29.14263 4.72757,58.73407 6,88c0.31963,7.35148 -0.61686,31 10,31",18,"labels",1624919149385,FALSE,1624919218543,154.176119176028,2,"beam","nonsymbol",1624919219521,978,FALSE,TRUE,FALSE,1,1,3,"functional",1
"19","60da3f37bc7de81f99babc93","jspsych-stroke-annotations","pilot13","60da27cfbe79e67a3a992871","60da3328ba076ea608f05b4d","60da338ba718b5a486e40178",1957,"94edbf1cbf524148b93e396bc6194eae","6020-6eafce41-3d5f-47cb-9bbe-da6154016942","prolific",NA,NA,NA,0,11,"https://causaldraw.s3.amazonaws.com/levers_1_ABBA_30.mp4","levers","levers_1","stim/levers_1.png",8,"levers_1.0587-0a7bf55b-0d5c-4936-ae31-e30191e2be59","depictive","0587-0a7bf55b-0d5c-4936-ae31-e30191e2be59",4,29,"levers_1_batch_1","M100,285c0,29.14263 4.72757,58.73407 6,88c0.31963,7.35148 -0.61686,31 10,31",19,"labels",1624919149385,FALSE,1624919219523,179.758808025031,2,"beam","nonsymbol",1624919219907,384,FALSE,TRUE,FALSE,1,1,3,"functional",1
"20","60da3f39bc7de81f99babc94","jspsych-stroke-annotations","pilot13","60da27cfbe79e67a3a992871","60da3328ba076ea608f05b4d","60da338ba718b5a486e40178",1957,"94edbf1cbf524148b93e396bc6194eae","6020-6eafce41-3d5f-47cb-9bbe-da6154016942","prolific",NA,NA,NA,0,11,"https://causaldraw.s3.amazonaws.com/levers_1_ABBA_30.mp4","levers","levers_1","stim/levers_1.png",8,"levers_1.0587-0a7bf55b-0d5c-4936-ae31-e30191e2be59","depictive","0587-0a7bf55b-0d5c-4936-ae31-e30191e2be59",4,29,"levers_1_batch_1","M100,285c0,29.14263 4.72757,58.73407 6,88c0.31963,7.35148 -0.61686,31 10,31",20,"labels",1624919149385,FALSE,1624919219908,40.3708606637663,3,"weight","nonsymbol",1624919221937,2029,FALSE,TRUE,FALSE,1,1,3,"functional",1
"21","60da3f39bc7de81f99babc95","jspsych-stroke-annotations","pilot13","60da27cfbe79e67a3a992871","60da3328ba076ea608f05b4d","60da338ba718b5a486e40178",1957,"94edbf1cbf524148b93e396bc6194eae","6020-6eafce41-3d5f-47cb-9bbe-da6154016942","prolific",NA,NA,NA,0,11,"https://causaldraw.s3.amazonaws.com/levers_1_ABBA_30.mp4","levers","levers_1","stim/levers_1.png",8,"levers_1.0587-0a7bf55b-0d5c-4936-ae31-e30191e2be59","depictive","0587-0a7bf55b-0d5c-4936-ae31-e30191e2be59",4,29,"levers_1_batch_1","M100,285c0,29.14263 4.72757,58.73407 6,88c0.31963,7.35148 -0.61686,31 10,31",21,"labels",1624919149385,FALSE,1624919221939,90.5159831394602,3,"weight","nonsymbol",1624919222314,375,FALSE,TRUE,FALSE,1,1,3,"functional",1
"22","60da3f3abc7de81f99babc96","jspsych-stroke-annotations","pilot13","60da27cfbe79e67a3a992871","60da3328ba076ea608f05b4d","60da338ba718b5a486e40178",1957,"94edbf1cbf524148b93e396bc6194eae","6020-6eafce41-3d5f-47cb-9bbe-da6154016942","prolific",NA,NA,NA,0,11,"https://causaldraw.s3.amazonaws.com/levers_1_ABBA_30.mp4","levers","levers_1","stim/levers_1.png",8,"levers_1.0587-0a7bf55b-0d5c-4936-ae31-e30191e2be59","depictive","0587-0a7bf55b-0d5c-4936-ae31-e30191e2be59",4,29,"levers_1_batch_1","M100,285c0,29.14263 4.72757,58.73407 6,88c0.31963,7.35148 -0.61686,31 10,31",22,"labels",1624919149385,FALSE,1624919222315,154.315574771182,3,"weight","nonsymbol",1624919222680,365,FALSE,TRUE,FALSE,1,1,3,"functional",1
"23","60da3f3cbc7de81f99babc97","jspsych-stroke-annotations","pilot13","60da27cfbe79e67a3a992871","60da3328ba076ea608f05b4d","60da338ba718b5a486e40178",1957,"94edbf1cbf524148b93e396bc6194eae","6020-6eafce41-3d5f-47cb-9bbe-da6154016942","prolific",NA,NA,NA,0,11,"https://causaldraw.s3.amazonaws.com/levers_1_ABBA_30.mp4","levers","levers_1","stim/levers_1.png",8,"levers_1.0587-0a7bf55b-0d5c-4936-ae31-e30191e2be59","depictive","0587-0a7bf55b-0d5c-4936-ae31-e30191e2be59",4,29,"levers_1_batch_1","M100,285c0,29.14263 4.72757,58.73407 6,88c0.31963,7.35148 -0.61686,31 10,31",23,"labels",1624919149385,FALSE,1624919222680,87.6702712073901,1,"weight","nonsymbol",1624919224653,1973,FALSE,TRUE,FALSE,1,1,3,"functional",1
"24","60da3f3cbc7de81f99babc98","jspsych-stroke-annotations","pilot13","60da27cfbe79e67a3a992871","60da3328ba076ea608f05b4d","60da338ba718b5a486e40178",1957,"94edbf1cbf524148b93e396bc6194eae","6020-6eafce41-3d5f-47cb-9bbe-da6154016942","prolific",NA,NA,NA,0,11,"https://causaldraw.s3.amazonaws.com/levers_1_ABBA_30.mp4","levers","levers_1","stim/levers_1.png",8,"levers_1.0587-0a7bf55b-0d5c-4936-ae31-e30191e2be59","depictive","0587-0a7bf55b-0d5c-4936-ae31-e30191e2be59",4,29,"levers_1_batch_1","M100,285c0,29.14263 4.72757,58.73407 6,88c0.31963,7.35148 -0.61686,31 10,31",24,"labels",1624919149385,FALSE,1624919224655,199.093870895124,1,"weight","nonsymbol",1624919225036,381,FALSE,TRUE,FALSE,1,1,3,"functional",1
"25","60da3f55bc7de81f99babc99","jspsych-stroke-annotations","pilot13","60da27cfbe79e67a3a992871","60da3328ba076ea608f05b4d","60da338ba718b5a486e40178",1957,"94edbf1cbf524148b93e396bc6194eae","6020-6eafce41-3d5f-47cb-9bbe-da6154016942","prolific",NA,NA,NA,1,11,"https://causaldraw.s3.amazonaws.com/levers_1_BAAB_30.mp4","levers","levers_1","stim/levers_1.png",8,"levers_1.2989-156d9df6-e309-430b-bbac-e47b6792127e","explanatory","2989-156d9df6-e309-430b-bbac-e47b6792127e",5,10,"levers_1_batch_1","M116,88c46.55674,0 94.71794,11.714 143,8c60.73866,-4.6722 121.42609,-16.87366 182,-24c10.72931,-1.26227 22.2109,3 30,3",0,"labels",1624919226260,FALSE,1624919226260,357.244622165932,5,"beam","nonsymbol",1624919250379,24100,TRUE,FALSE,FALSE,1,1,2,"background",1
"26","60da3f56bc7de81f99babc9a","jspsych-stroke-annotations","pilot13","60da27cfbe79e67a3a992871","60da3328ba076ea608f05b4d","60da338ba718b5a486e40178",1957,"94edbf1cbf524148b93e396bc6194eae","6020-6eafce41-3d5f-47cb-9bbe-da6154016942","prolific",NA,NA,NA,1,11,"https://causaldraw.s3.amazonaws.com/levers_1_BAAB_30.mp4","levers","levers_1","stim/levers_1.png",8,"levers_1.2989-156d9df6-e309-430b-bbac-e47b6792127e","explanatory","2989-156d9df6-e309-430b-bbac-e47b6792127e",5,10,"levers_1_batch_1","M116,88c46.55674,0 94.71794,11.714 143,8c60.73866,-4.6722 121.42609,-16.87366 182,-24c10.72931,-1.26227 22.2109,3 30,3",1,"labels",1624919226260,FALSE,1624919250380,360.06204983502,5,"beam","nonsymbol",1624919250992,612,TRUE,FALSE,FALSE,1,1,2,"background",1
"27","60da3f56bc7de81f99babc9b","jspsych-stroke-annotations","pilot13","60da27cfbe79e67a3a992871","60da3328ba076ea608f05b4d","60da338ba718b5a486e40178",1957,"94edbf1cbf524148b93e396bc6194eae","6020-6eafce41-3d5f-47cb-9bbe-da6154016942","prolific",NA,NA,NA,1,11,"https://causaldraw.s3.amazonaws.com/levers_1_BAAB_30.mp4","levers","levers_1","stim/levers_1.png",8,"levers_1.2989-156d9df6-e309-430b-bbac-e47b6792127e","explanatory","2989-156d9df6-e309-430b-bbac-e47b6792127e",5,10,"levers_1_batch_1","M116,88c46.55674,0 94.71794,11.714 143,8c60.73866,-4.6722 121.42609,-16.87366 182,-24c10.72931,-1.26227 22.2109,3 30,3",2,"labels",1624919226260,FALSE,1624919250992,29.0073004696126,5,"beam","nonsymbol",1624919251448,456,TRUE,FALSE,FALSE,1,1,2,"background",1
"28","60da3f57bc7de81f99babc9c","jspsych-stroke-annotations","pilot13","60da27cfbe79e67a3a992871","60da3328ba076ea608f05b4d","60da338ba718b5a486e40178",1957,"94edbf1cbf524148b93e396bc6194eae","6020-6eafce41-3d5f-47cb-9bbe-da6154016942","prolific",NA,NA,NA,1,11,"https://causaldraw.s3.amazonaws.com/levers_1_BAAB_30.mp4","levers","levers_1","stim/levers_1.png",8,"levers_1.2989-156d9df6-e309-430b-bbac-e47b6792127e","explanatory","2989-156d9df6-e309-430b-bbac-e47b6792127e",5,10,"levers_1_batch_1","M116,88c46.55674,0 94.71794,11.714 143,8c60.73866,-4.6722 121.42609,-16.87366 182,-24c10.72931,-1.26227 22.2109,3 30,3",3,"labels",1624919226260,FALSE,1624919251448,24.7384294663046,5,"beam","nonsymbol",1624919251924,476,TRUE,FALSE,FALSE,1,1,2,"background",1
"29","60da3f57bc7de81f99babc9d","jspsych-stroke-annotations","pilot13","60da27cfbe79e67a3a992871","60da3328ba076ea608f05b4d","60da338ba718b5a486e40178",1957,"94edbf1cbf524148b93e396bc6194eae","6020-6eafce41-3d5f-47cb-9bbe-da6154016942","prolific",NA,NA,NA,1,11,"https://causaldraw.s3.amazonaws.com/levers_1_BAAB_30.mp4","levers","levers_1","stim/levers_1.png",8,"levers_1.2989-156d9df6-e309-430b-bbac-e47b6792127e","explanatory","2989-156d9df6-e309-430b-bbac-e47b6792127e",5,10,"levers_1_batch_1","M116,88c46.55674,0 94.71794,11.714 143,8c60.73866,-4.6722 121.42609,-16.87366 182,-24c10.72931,-1.26227 22.2109,3 30,3",4,"labels",1624919226260,FALSE,1624919251925,20.8481886141418,5,"beam","nonsymbol",1624919252141,216,TRUE,FALSE,FALSE,1,1,2,"background",1
"30","60da3f57bc7de81f99babc9e","jspsych-stroke-annotations","pilot13","60da27cfbe79e67a3a992871","60da3328ba076ea608f05b4d","60da338ba718b5a486e40178",1957,"94edbf1cbf524148b93e396bc6194eae","6020-6eafce41-3d5f-47cb-9bbe-da6154016942","prolific",NA,NA,NA,1,11,"https://causaldraw.s3.amazonaws.com/levers_1_BAAB_30.mp4","levers","levers_1","stim/levers_1.png",8,"levers_1.2989-156d9df6-e309-430b-bbac-e47b6792127e","explanatory","2989-156d9df6-e309-430b-bbac-e47b6792127e",5,10,"levers_1_batch_1","M116,88c46.55674,0 94.71794,11.714 143,8c60.73866,-4.6722 121.42609,-16.87366 182,-24c10.72931,-1.26227 22.2109,3 30,3",5,"labels",1624919226260,FALSE,1624919252142,23.724421691803,5,"beam","nonsymbol",1624919252418,276,TRUE,FALSE,FALSE,1,1,2,"background",1
"31","60da3f58bc7de81f99babc9f","jspsych-stroke-annotations","pilot13","60da27cfbe79e67a3a992871","60da3328ba076ea608f05b4d","60da338ba718b5a486e40178",1957,"94edbf1cbf524148b93e396bc6194eae","6020-6eafce41-3d5f-47cb-9bbe-da6154016942","prolific",NA,NA,NA,1,11,"https://causaldraw.s3.amazonaws.com/levers_1_BAAB_30.mp4","levers","levers_1","stim/levers_1.png",8,"levers_1.2989-156d9df6-e309-430b-bbac-e47b6792127e","explanatory","2989-156d9df6-e309-430b-bbac-e47b6792127e",5,10,"levers_1_batch_1","M116,88c46.55674,0 94.71794,11.714 143,8c60.73866,-4.6722 121.42609,-16.87366 182,-24c10.72931,-1.26227 22.2109,3 30,3",6,"labels",1624919226260,FALSE,1624919252419,33.6360738398366,5,"beam","nonsymbol",1624919252755,336,TRUE,FALSE,FALSE,1,1,2,"background",1
